2.85433255938611	0.00352149954714415	0.00416925123476107	150	3709	5090	0.000130000000000000	1.50000000000000e-07	1.70000000000000e-07	0.0639991744163394	0.0677542919134606
2.53122751005465	0.00286984162399977	0.00381130962238328	87	2422	4254	0.000120000000000000	1.25000000000000e-07	1.60000000000000e-07	0.0637474117823337	0.108211443561491
2.85762599816723	0.00356573644064377	0.00419841396893345	154	4065	4962	0.000130000000000000	1.60000000000000e-07	1.75000000000000e-07	0.0757937800605020	0.137359069475768
2.58570628524468	0.00338289396351091	0.00382146292095829	85	3465	4133	0.000120000000000000	1.50000000000000e-07	1.60000000000000e-07	0.0495024248348422	0.0224208359516770
2.92313430214669	0.00369559531034126	0.00427498408255615	205	4015	5112	0.000140000000000000	1.60000000000000e-07	1.80000000000000e-07	0.0580596417286444	0.0177286521423199
2.78829536885439	0.00347405949137515	0.00410210659052281	193	3714	4485	0.000130000000000000	1.55000000000000e-07	1.70000000000000e-07	0.0437560480590404	0.0263874420737841
3.35867210809520	0.00401286211279417	0.00516806803213271	499	4747	7331	0.000160000000000000	1.80000000000000e-07	2.20000000000000e-07	0.0453138473437291	0.0399726999535967
2.89478087111910	0.00347992990910127	0.00430396076290588	265	3420	4839	0.000140000000000000	1.55000000000000e-07	1.85000000000000e-07	0.0458476883284645	0.0420086100432734
2.82386440461136	0.00328461579652827	0.00426445656597303	235	3146	5148	0.000140000000000000	1.40000000000000e-07	1.80000000000000e-07	0.0440956230067492	0.0339904336388594
2.74632261132484	0.00311588296802522	0.00417821564225116	192	2859	4746	0.000130000000000000	1.35000000000000e-07	1.75000000000000e-07	0.0379945644152319	0.0264475374859698
2.91273909499420	0.00361516153846751	0.00428253968221168	256	3972	5075	0.000140000000000000	1.60000000000000e-07	1.85000000000000e-07	0.0368655703698000	0.0170098239440977
2.58518667658239	0.00310126094982446	0.00396883467996750	156	2754	4438	0.000130000000000000	1.35000000000000e-07	1.70000000000000e-07	0.0420949371138126	0.0406546480835027
2.94292564738739	0.00363065038897139	0.00446148508211723	123	4184	5827	0.000130000000000000	1.55000000000000e-07	1.85000000000000e-07	0.0379753252463378	0.0862346435263030
2.72418796420842	0.00342122781979489	0.00402159361866177	156	3629	4774	0.000130000000000000	1.55000000000000e-07	1.75000000000000e-07	0.0484362734267036	0.0387016272405169
2.95471494455013	0.00340983632846770	0.00440992846230574	161	3561	5953	0.000140000000000000	1.45000000000000e-07	1.90000000000000e-07	0.0416357751243639	0.0223846341153321
2.54738232913445	0.00323261306757496	0.00379819030630610	138	3109	4196	0.000120000000000000	1.40000000000000e-07	1.60000000000000e-07	0.0491830736411949	0.0407216246454459
2.70601766789292	0.00314058401963744	0.00401543484175677	83	3044	4550	0.000120000000000000	1.35000000000000e-07	1.65000000000000e-07	0.0461664992119905	0.0458415107423721
2.53515303929326	0.00319198137464327	0.00381192152758280	84	3005	4416	0.000120000000000000	1.40000000000000e-07	1.60000000000000e-07	0.0549278668539825	0.0330606637547105
2.52169607986319	0.00309385879193077	0.00385773276990241	116	2781	4075	0.000120000000000000	1.35000000000000e-07	1.60000000000000e-07	0.0422556954102070	0.0259996374362265
2.92962947201957	0.00355153159068113	0.00421709636187205	219	3925	4928	0.000140000000000000	1.60000000000000e-07	1.80000000000000e-07	0.0700307374569699	0.0664515322569338
2.87842994597644	0.00363160608556005	0.00427880756287610	181	4114	5155	0.000130000000000000	1.60000000000000e-07	1.75000000000000e-07	0.0871947581262482	0.0346571815414057
2.71437255338712	0.00333712055199354	0.00397867673376292	148	3449	4619	0.000130000000000000	1.50000000000000e-07	1.65000000000000e-07	0.0555799682112229	0.0441947247370455
2.83900047256629	0.00346299828473766	0.00425642412535981	264	3732	5043	0.000140000000000000	1.50000000000000e-07	1.85000000000000e-07	0.0551408010077276	0.112687484501860
2.85351381315104	0.00320765905002154	0.00426004706052383	236	3002	4947	0.000140000000000000	1.40000000000000e-07	1.85000000000000e-07	0.0652503202907474	0.119808529584622
2.68690731481685	0.00330532049024003	0.00393990738432822	61	3286	4563	0.000120000000000000	1.40000000000000e-07	1.60000000000000e-07	0.0614419380966353	0.0327904754177955
2.69598913813878	0.00315414606062187	0.00406388458955454	169	2858	4409	0.000130000000000000	1.35000000000000e-07	1.70000000000000e-07	0.112399475062434	0.0553695326116602
2.90403276842822	0.00345465036926237	0.00432211637287704	229	3627	5178	0.000140000000000000	1.50000000000000e-07	1.85000000000000e-07	0.0430501473869171	0.0820299429147389
2.86336294189029	0.00340516542024635	0.00432234298478384	245	3365	5300	0.000140000000000000	1.50000000000000e-07	1.85000000000000e-07	0.0359125332101182	0.0700499854707402
2.83356535618036	0.00341317216055820	0.00416236586530053	184	3594	4806	0.000130000000000000	1.50000000000000e-07	1.75000000000000e-07	0.0490247993769780	0.0505319681226845
2.84850686232094	0.00354541655696904	0.00422270904646181	213	3997	5130	0.000130000000000000	1.55000000000000e-07	1.75000000000000e-07	0.0371263314202432	0.0344551867734701
2.91305940858276	0.00356241437954282	0.00435458703693713	237	3789	5566	0.000140000000000000	1.55000000000000e-07	1.85000000000000e-07	0.0459514168456106	0.0409132635533867
2.56894912592089	0.00332151774597615	0.00382246652898228	90	3329	4480	0.000120000000000000	1.45000000000000e-07	1.60000000000000e-07	0.0470299788458985	0.0305492275971881
2.95861035279991	0.00351499824130124	0.00441617848021585	201	3771	5467	0.000140000000000000	1.55000000000000e-07	1.90000000000000e-07	0.0481368174576117	0.0233141566178083
2.70743735336208	0.00346165734628511	0.00394663352626468	105	3618	4496	0.000130000000000000	1.50000000000000e-07	1.60000000000000e-07	0.0376132095475352	0.0556319866882366
2.86444494248087	0.00333188279266215	0.00404245667275684	105	3432	4629	0.000130000000000000	1.40000000000000e-07	1.60000000000000e-07	0.0470900386262322	0.0168195212330242
2.34004816564042	0.00307400111244430	0.00338767835522391	45	2863	3294	0.000110000000000000	1.40000000000000e-07	1.45000000000000e-07	0.0390653871941982	0.0369783022062931
2.87263029009374	0.00324535857056620	0.00432216386403928	210	3160	5204	0.000140000000000000	1.40000000000000e-07	1.85000000000000e-07	0.0491461494064851	0.0528900825128915
2.80788061873156	0.00328924971176883	0.00418092140347975	145	3188	4922	0.000130000000000000	1.40000000000000e-07	1.75000000000000e-07	0.0437365262457633	0.0165637707345900
3.34025299096002	0.00399703464895928	0.00490547003940705	268	5211	7112	0.000150000000000000	1.65000000000000e-07	1.95000000000000e-07	0.0441597798709302	0.0473412499108768
2.77992004788365	0.00346761583370882	0.00415900045824315	177	3749	5024	0.000130000000000000	1.50000000000000e-07	1.75000000000000e-07	0.0496641547982889	0.0655740634113022
2.73761910777438	0.00319187186931388	0.00403753337279181	146	3018	4740	0.000130000000000000	1.40000000000000e-07	1.75000000000000e-07	0.0492912728125777	0.0247348689157096
2.88111725496657	0.00334951720434341	0.00435399842111418	239	3334	5299	0.000140000000000000	1.45000000000000e-07	1.90000000000000e-07	0.0579883500155834	0.0307841980779439
2.81400924052702	0.00354242246891889	0.00416653674817288	126	4080	5096	0.000130000000000000	1.55000000000000e-07	1.75000000000000e-07	0.0575401663117540	0.0400425419527419
